Country Name,Country Code,Series Name,Series Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Armenia,ARM,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,..,..,304329250,447285682.638888,763860761.254785,939928047.930536,1018358284.77441,1044998074.18281,941973576.374357,1030659258.72791,1123379892.78885,1261235746.41002,1602744849.89084,2008567017.20226,2520290987.85081,3035898215.23701,4334334440.17214,5513086608.66829,4442602362.219,5127970385.37281,5623302161.47576,5823545022.5027,6084695897.59756,6124733704.4009,..
Armenia,ARM,GNI (current US$),NY.GNP.MKTP.CD,2066190377.00437,1063305217.57718,1102577578.26264,1314624315.44319,1466464586.03425,1641664593.84626,1738092424.38103,1954126437.35976,1900422181.48539,1964463665.39006,2182923204.66323,2464539523.19859,2901554573.66335,3684033821.3288,5106475846.32241,6686478520.35524,9703722479.09913,12353321038.6398,9006718256.24795,9718566372.4156,10502179363.5935,11042359824.419,11660840355.0259,12200308424.738,..
Armenia,ARM,GNI (constant 2005 US$),NY.GNP.MKTP.KD,3578709810.22922,1675891123.01621,1720363026.58327,2004190279.52636,2140740992.22623,2332642735.74737,2486968692.55327,2596164209.25792,2676398098.87737,2828450911.04265,3108029434.15311,3541595929.11046,4025978246.46228,4430794828.43699,5106475846.32241,5811229994.0742,6653061436.22677,7144555026.8774,6018460087.0178,6203546624.96205,6401102218.06074,6885405751.67991,7161437281.4998,7400675778.61733,..
Armenia,ARM,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,1019.0203542199,485.8363764387,510.5430190358,609.1869310582,664.1719176185,735.0552591435,792.6209447553,833.9862629878,865.0788018945,919.4931081658,1015.6839442912,1162.2272840554,1325.8963669263,1464.250226352,1693.7367915344,1935.6823281877,2226.5063370098,2401.5076918166,2029.0765161005,2093.3203975852,2156.717225585,2311.8274151062,2393.3749176189,2461.8418679207,..
Armenia,ARM,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..,..,-7.220387053,-1.6588329226,-7.3410418396,0.6772617032,-0.1893836971,-2.6264648307,0.4046794065,3.1095971503,12.8913636068,17.1602123748,19.1276901975,23.3011743118,28.2976989488,32.3064732552,29.5752248671,26.2967280121,17.3006964465,18.9458848065,14.1909172573,14.7877349372,14.0137480198,13.1722894757,..
Armenia,ARM,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,..,1293750,13586867.8,36108083.15625,111182437.91135,168201812.1534,239225925.6425,293163111.445259,303511747.45767,314200368.693206,329632781.818214,430974254.806771,501977059.370468,547758890.819021,669480438.723873,1071917947.0411,1659090464.19463,1406800824.23264,2003623366.08697,1865824193.73549,1932472153.71926,1799374401.18715,2251610256.38005,1489443392.39267,1771180942.07736
Aruba,ABW,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,1351452513.96648,1640391061.45251,1758435754.18994,1921005586.59218,1992346368.71508,2505586592.17877,2544413407.82123,2056871508.37989,1250340782.12291,1815620111.73184,2018206703.91061,1448782122.90503,1766139664.80447,4687899441.34078,5724017205.21808,6026262570.79612,6677821229.05028,7059664804.46927,3490111731.84358,1824636871.50838,6861117318.43575,3151005586.59218,2165921787.7095,2303519553.07263,..
Aruba,ABW,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,-209497206.703911,43798882.6815642,41731843.575419,81061452.5139665,-279329.608938545,-69106145.2513966,-195810055.865922,-18770949.7206704,-435513966.480447,207145251.396648,308759776.536313,-340251396.648045,-165553072.625698,270888268.156425,104963491.341425,310555693.722559,258268156.424581,111731.843575411,171675977.653631,-460111731.843575,-260558659.217877,90837988.8268157,-330558659.217877,-141843575.418994,..
Aruba,ABW,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,1369385474.86033,1654860335.19553,1771787709.4972,1930558659.21788,2008715083.79888,2524748603.35195,2565139664.80447,2097374301.67598,1288592178.77095,1868603351.9553,2067949720.67039,1480949720.67039,1798653631.28492,4723581005.58659,5766391335.85861,6088447715.12383,6768659217.8771,7131452513.96648,3549217877.09498,1870558659.21788,6901564245.81005,3187206703.91062,2200167597.76537,2345363128.49162,..
Aruba,ABW,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,1576368715.0838,1628324022.34637,1740167597.76536,1858268156.42459,2042513966.48044,2590223463.68715,2749888268.15642,2111340782.12291,1671173184.35755,1582860335.19553,1694832402.23464,1754430167.59777,1876402234.63688,4344301675.97766,5528813425.82696,5647605675.95685,6386815642.4581,7000446927.3743,3293966480.44692,2259720670.39106,7046201117.31843,3020670391.06146,2471675977.65363,2415418994.41341,..
Aruba,ABW,GNI (current US$),NY.GNP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,GNI (constant 2005 US$),NY.GNP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,154950000,175435000,220304999,215915000,255345000,224545000,201350001,250969999,248935000,235455000,321360614.52514,374002932.960894,336945700,339224000,324813400,401389600,455457100,691873900,686970110,708713690,689775980,768622300,653170670,680351000,..
Australia,AUS,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,53635948088.1685,54572911594.4656,55290810029.5254,62036906626.4009,70182584496.6265,79842872962.3056,84393594743.4521,73133991014.8337,74820158381.9321,83989348863.1057,81575692194.6449,84497680537.5187,94088600035.3725,114901826681.727,137448890573.078,157748983800.885,182994104398.621,232680429205.088,195104905304.235,260249450614.58,324124180565.463,312397186498.536,307827948505.557,294874741858.843,..
Australia,AUS,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,-10586162828.9367,-10313304564.5566,-9289520941.73123,-15863048787.8869,-18669238436.3801,-14404742352.5668,-11910492515.9163,-17780527378.192,-21795709492.9592,-15487273891.4343,-7986938465.21441,-16002234756.2013,-29307731701.3676,-41286950910.194,-43342943309.5637,-45318593059.6827,-64163007801.9241,-52121667002.2044,-48898407698.7643,-44714246092.1586,-44283553072.683,-66355554221.1338,-51163192151.6945,-44238683712.4314,..
Australia,AUS,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,57337587295.6856,58333974591.4988,59500174922.7126,67017433121.7764,76255068274.2161,87243283648.9829,92607825445.926,80279189958.5744,83249984025.8891,94027773391.6452,90769749908.4107,94387840252.4989,106294577827.593,131584831384.86,157277206579.261,184047067669.921,220969655606.796,277393422499.062,226171085028.888,300299664182.673,372097920413.685,360036654882.478,354143840843.174,341702004777.662,..
Australia,AUS,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,68472118126.3961,68973355300.3816,69079422216.7992,83074113524.9356,95106951313.7564,102042551039.394,104695844312.744,98107296162.8566,105213922675.183,109438251300.61,99008262176.67,110701255793.65,135810168818.37,172787359953.576,200187782014.138,228877206818.655,284956231749.268,329131403448.754,274239651759.385,343407021496.75,414166850407.662,424012982348.004,403070402251.291,384092112493.145,..
Australia,AUS,GNI (current US$),NY.GNP.MKTP.CD,312419747272.585,314262862416.365,302910342889.264,313604289173.296,355270270270.27,387151745068.285,420947722648.302,386702163738.723,376520867276.601,402961753438.422,367838359987.12,383468501465.048,453198019801.98,595206999573.197,667298902420.689,717819706498.952,814985475386.669,1011472694717.99,894210720070.682,1097882498018.15,1334086562161.1,1490651680758.92,1524557299681.95,1415798219039.75,..
Australia,AUS,GNI (constant 2005 US$),NY.GNP.MKTP.KD,408144347360.743,412523371998.364,431376003905.798,449090973898.97,463925474244.685,481759651527.163,501605559010.363,524959648913.677,551530849751.719,574119207693.137,585587946224.035,608571586841.302,626710460261.306,652275858153.535,667298902420.689,685582672324.278,706888981723.051,735617372176.476,753117881210.633,765456926121.988,781351979210.049,818126325166.438,843238382500.236,863142383667.233,..
Australia,AUS,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,23613.9983430192,23579.5011145107,24417.0489560082,25152.1127918773,25670.9536434642,26309.8493543315,27088.9214781208,28056.2048481469,29141.4376916263,29975.4193960809,30164.7322013102,30968.3578188476,31500.2694221431,32407.3580369812,32719.0706660859,33123.2961954729,33940.0114138475,34618.5913905689,34719.172826963,34743.3556627135,34975.4315040149,35996.0041438484,36476.4245500009,36776.2268458656,..
Australia,AUS,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,21.0397786725,19.9730314535,21.0547245303,21.5732705855,21.3382845646,21.7025990366,22.5799890823,22.2735781091,21.4288208173,22.0027824162,21.4896900668,22.4179476485,21.6658397648,22.1519081237,21.7644139974,22.8065174855,22.7926497749,23.3800377899,25.3295874089,23.4836804728,24.9932534276,25.8147377478,25.1492245562,24.5890426238,..
Australia,AUS,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,19339711293.8,13852414250,14188551395.83,14313164696.749,14951888047.4615,17402143062.4941,17588260728.278,15377558514.524,21955812041.5668,18821548249.5475,18663980934.023,21567007444.3392,33258075921.6737,36925540884.178,43257066063.0043,55078715673.8752,26907894957.0365,32923506717.69,41742188613.4042,42267779109.093,46714035204.1131,49138172510.564,52837031644.0728,53910346084.4978,46539781333.3604
Austria,AUT,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,159058959735.975,175028003699.209,211313160223.643,235904999266.813,185658569650.174,197801804471.37,229323222520.53,218188535003.455,228883573008.928,233321034431.823,..
Austria,AUT,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6245047787.02766,11055237083.6794,14750819098.9861,19333212415.6784,10317343419.1678,11478452912.8854,6794461377.32369,6144387847.6659,8377693845.29024,8437134359.57543,..
Austria,AUT,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,184973007421.979,210297582548.466,258155807310.987,283494691637.699,222829702819.042,237695822696.671,278565974589.076,261281954283.428,256749171127.056,271935434053.725,..
Austria,AUT,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,176906578952.698,195795973897.029,239710216258.787,259687416071.844,208692976617.163,222224676402.26,267600143592.117,251021645389.483,243180234350.292,259085403818.365,..
Austria,AUT,GNI (current US$),NY.GNP.MKTP.CD,173034140011.786,194851667292.762,190215117946.291,203111089266.353,239240753377.917,236696126852.093,211567933250.648,216454201867.497,214751544854.038,194424083287.267,194348635346.756,211937888198.758,260222121896.163,299408492674.447,313659743812.959,335217287667.796,385698056392.007,430729456569.503,397493748263.406,393513509933.775,430464136780.651,407786469558.349,429935009496.656,434109402815.396,..
Austria,AUT,GNI (constant 2005 US$),NY.GNP.MKTP.KD,231006975615.98,235517327574.252,236913880697.237,242144937102.697,247689747443.492,254920442817.593,259628705265.354,268300837304.525,276956188993.296,285981661814.678,288935811987.79,296234842738.602,299366389940.195,307598242509.412,313659743812.959,326094820225.509,336314857999.293,344690086559.112,329112076001.215,338364036371.096,346126414643.898,347928725454.72,349691293231.688,347720662183.309,..
Austria,AUT,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,29788.5522331623,30037.7590310075,29967.7306924363,30511.7611787901,31162.6930315587,32029.1366154379,32583.7561911835,33635.1929710721,34652.772959817,35696.1000901294,35927.0436911201,36653.8503902708,36861.3222018106,37640.6659681908,38121.8112108259,39437.5351675698,40541.9064606204,41421.6490110807,39446.1626382216,40457.6935863789,41246.560970706,41272.7279844926,41240.2203265792,40688.5566967617,..
Austria,AUT,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,25.9734656951,24.6136874771,24.6512762803,24.0606074708,24.6296535956,24.0796758889,24.3294858841,24.7506811606,25.0403272214,25.7580104829,25.0918012014,26.2631736394,26.33224825,26.3504436789,26.1742766627,26.2736785237,27.6734560357,28.197470046,24.8497198197,25.580232561,25.9742030631,25.6649560136,25.2750977723,25.0251561257,..
Austria,AUT,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,17414573301.8,19025540500,21878104077.68,23852062387.1103,23368745767.5376,26833512487.996,22021085829.0453,25207680135.065,18923057800.5695,17649558898.3226,15598207618.5684,13182004727.5278,12729301637.2171,12188421304.8898,11827978705.6873,12911209781.6252,18193956212.9762,16741450067.7419,17903947898.1003,22241612907.9189,24769009817.2969,27211429933.8336,23316759301.1,25001505276.7679,12697610383.4995
Azerbaijan,AZE,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,..,..,..,..,784709000,792925000,1150053000,1009435000,1282021000,2118103000,2368762000,2655143000,3038268000,4123270000,8139524000,13714380000,22355216000,31889127000,22759265000,28234775000,37038851000,36685877000,35912069000,32556819000,..
Azerbaijan,AZE,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,..,..,..,..,-400650000,-931182000,-915755000,-1364521000,-599703000,-167773000,-51755000,-768373000,-2020854000,-2589213000,167315000,3707605000,9018885000,16452805000,10174876000,15040436000,17144935000,14975987000,12231737000,10208803000,..
Azerbaijan,AZE,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,..,..,..,..,794633000,807981000,1172833000,1047722000,1293062000,2174015000,2410233000,2692274000,3090917000,4188596000,8341331000,13994393000,22682991000,32484232000,23310691000,28910312000,38057559000,37837472000,36941498000,34230672000,..
Azerbaijan,AZE,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,..,..,..,..,1306037000,1805657000,2133383000,2476249000,1974518000,2414879000,2538585000,3531004000,5245905000,6966306000,8657887000,10853054000,14669133000,17081877000,13857507000,14379007000,21585967000,22811490000,24649800000,23974276000,..
Azerbaijan,AZE,GNI (current US$),NY.GNP.MKTP.CD,..,..,3971446603.10278,3311239404.76759,3038925684.65042,3114548942.10649,3953251191.96989,4433134258.26923,4536302414.95085,4987423599.37899,5371534923.67437,5851316264.31407,6833797400.4819,7979987900.62639,11598940366.2495,18302345198.1195,27970800839.063,43586308422.5901,40772406444.3892,49435841285.6609,61091863998.987,63180918151.7312,69440407903.123,72617365803.9016,..
Azerbaijan,AZE,GNI (constant 2005 US$),NY.GNP.MKTP.KD,..,..,..,5893751685.3823,5180325040.10219,5176331420.32742,5562506584.68459,6115935308.77056,6527712395.30917,6926065349.40071,7589359834.30699,8356981986.46998,9286506471.88509,9962302498.54303,11598940366.2495,15090633814.6246,17887172113.8764,21218810730.655,25377033217.3484,27274087436.5892,26664063050.6827,27162776958.6618,29749349656.5939,31209719969.0812,..
Azerbaijan,AZE,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,..,..,..,775.799879608,674.0826337153,666.7952364199,709.6617975549,772.8971703236,817.7272738479,860.5304462143,935.6642462653,1022.642329734,1127.8107470015,1199.3381687285,1382.1672654122,1778.6015539569,2084.436170962,2421.2988943395,2836.2964119057,3012.2694238061,2906.7725602674,2922.0533694266,3159.1779051712,3273.1474976853,..
Azerbaijan,AZE,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..,..,..,..,13.4142337785,3.1634665218,11.1509321997,2.6881370817,13.5385467704,18.3046354242,20.9688834349,23.7180677703,27.0415770924,30.6358051634,48.8718509139,54.4908738864,57.6787480666,58.701370444,44.7127781813,49.3245183347,49.9464422484,45.5547203288,43.304869292,40.728051175,..
Azerbaijan,AZE,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,..,..,590075.6,2034228.5,120884195.28293,213661302.23125,467319239.748315,448540667.957975,672589580.760761,679605515.10172,724979354.362612,720471770.803941,802839746.63624,1075084318.50249,1177743706.68988,2500372936.792,4273114894.203,6467239211.84036,5363850274.37805,6409059000.90041,10273926427.1848,11277345766.0608,15175667852.4118,15816417366.0159,..
Bahamas_ The,BHS,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,1583400000,1606200000,1651200000,1709100000,1767700000,1851500000,1887900000,1895900000,2207400000,2438020000,2221300000,2483859056.45,2481190000,2721540000,3060036585.259,3139620000,3401214138.25,3489746562.6,3061537000,3196008000,3327147000,3675394600,3626154000,3739005546.42479,..
Bahamas_ The,BHS,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,-179800000,35800000,48660000,-42200000,-145900000,-263300000,-472100000,-995400000,-324397720,-632943000,-644960000,-423317708.657,-473510000,-307120000,-700637472.074333,-1403710000,-1315098058.99422,-1222077999.131,-808980000,-814043000,-1203144000,-1504802400,-1493926000,-1529092698.72578,..
Bahamas_ The,BHS,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,1781300000,1709500000,1763400000,1770300000,1842800000,1936100000,1993600000,2043800000,2600200000,2754920000,2405800000,2591599201.85,2560320000,2801280000,3157026153.259,3259010000,3522484138.25,3603116609.6,3119235000,3234768000,3382563000,3725090600,3674164000,3798525686.41479,..
Bahamas_ The,BHS,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,1972300000,1685700000,1738540000,1839800000,2006600000,2236600000,2505000000,3073400000,3130400000,3465880000,3160800000,3057267335.507,3082530000,3359180000,3942895405.33333,4714760000,4889382197.24422,4800590057.731,3941715000,4046241000,4549513000,5240413000,5171307000,5300457817.38967,..
